Product,Sku,Outlet,Count,Value,Avg. Item Value,Reorder point
Ch Bertineau St Vincent 2000,10106,Penrose,0.00000,0.00000,25.95000,0.00000
Ch Bertineau St Vincent 2000,10106,Ponsonby,0.00000,0.00000,25.95000,0.00000
Giaconda Shiraz,11804,Blackmarket,0.00000,0.00000,82.67000,0.00000
Giaconda Shiraz,11804,Head Office,0.00000,0.00000,82.67000,0.00000
Giaconda Shiraz,11804,Parnell,0.00000,0.00000,82.67000,0.00000
Giaconda Shiraz,11804,Penrose,0.00000,0.00000,82.67000,0.00000
Giaconda Shiraz,11804,Ponsonby,0.00000,0.00000,82.67000,0.00000
Leflaive Meursault Narvaux,10884,Blackmarket,0.00000,0.00000,42.64000,0.00000
Leflaive Meursault Narvaux,10884,Head Office,0.00000,0.00000,42.64000,0.00000
Leflaive Meursault Narvaux,10884,Parnell,0.00000,0.00000,42.64000,0.00000
Leflaive Meursault Narvaux,10884,Penrose,0.00000,0.00000,42.64000,0.00000
Leflaive Meursault Narvaux,10884,Ponsonby,0.00000,0.00000,42.64000,0.00000
Leflaive Criots Batard Montrachet,10890,Blackmarket,0.00000,0.00000,165.00000,0.00000
Leflaive Criots Batard Montrachet,10890,Head Office,0.00000,0.00000,165.00000,0.00000
Leflaive Criots Batard Montrachet,10890,Parnell,0.00000,0.00000,165.00000,0.00000
Leflaive Criots Batard Montrachet,10890,Penrose,-2.00000,-330.00000,165.00000,0.00000
Leflaive Criots Batard Montrachet,10890,Ponsonby,0.00000,0.00000,165.00000,0.00000
Sassicaia Grappa,11825,Blackmarket,0.00000,0.00000,80.16000,0.00000
Sassicaia Grappa,11825,Head Office,0.00000,0.00000,80.16000,0.00000
Sassicaia Grappa,11825,Parnell,0.00000,0.00000,80.16000,0.00000
Sassicaia Grappa,11825,Penrose,0.00000,0.00000,80.16000,0.00000
Sassicaia Grappa,11825,Ponsonby,0.00000,0.00000,80.16000,0.00000
Bridge Pa Reserve Syrah,14495,Blackmarket,0.00000,0.00000,21.00000,0.00000
Bridge Pa Reserve Syrah,14495,Head Office,0.00000,0.00000,21.00000,0.00000
Bridge Pa Reserve Syrah,14495,Parnell,0.00000,0.00000,21.00000,0.00000
Bridge Pa Reserve Syrah,14495,Penrose,0.00000,0.00000,21.00000,0.00000
Bridge Pa Reserve Syrah,14495,Ponsonby,0.00000,0.00000,21.00000,0.00000
Newton Johnson Syrah/Mourvedre 2007,12728,Blackmarket,0.00000,0.00000,25.00000,0.00000
Newton Johnson Syrah/Mourvedre 2007,12728,Head Office,0.00000,0.00000,25.00000,0.00000
Newton Johnson Syrah/Mourvedre 2007,12728,Parnell,0.00000,0.00000,25.00000,0.00000
Newton Johnson Syrah/Mourvedre 2007,12728,Penrose,2.00000,50.00000,25.00000,0.00000
Newton Johnson Syrah/Mourvedre 2007,12728,Ponsonby,0.00000,0.00000,25.00000,0.00000
Brovia Barolo,15391,Blackmarket,0.00000,0.00000,32.95000,0.00000
Brovia Barolo,15391,Head Office,0.00000,0.00000,32.95000,0.00000
Brovia Barolo,15391,Parnell,0.00000,0.00000,32.95000,0.00000
Brovia Barolo,15391,Penrose,0.00000,0.00000,32.95000,0.00000
Brovia Barolo,15391,Ponsonby,0.00000,0.00000,32.95000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Blackmarket,0.00000,0.00000,47.80000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Head Office,0.00000,0.00000,47.80000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Parnell,0.00000,0.00000,47.80000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Penrose,0.00000,0.00000,47.80000,0.00000
Ch Lafaurie Peyraguey 2004,10915,Ponsonby,0.00000,0.00000,47.80000,0.00000
Elio Altare Dolcetto,13616,Blackmarket,0.00000,0.00000,14.07000,0.00000
Elio Altare Dolcetto,13616,Head Office,0.00000,0.00000,14.07000,0.00000
Elio Altare Dolcetto,13616,Parnell,0.00000,0.00000,14.07000,0.00000
Elio Altare Dolcetto,13616,Penrose,4.00000,56.28000,14.07000,0.00000
Elio Altare Dolcetto,13616,Ponsonby,0.00000,0.00000,14.07000,0.00000
Mountain Goat Hightail Ale 330ml,15517,Blackmarket,0.00000,0.00000,2.91000,0.00000
Mountain Goat Hightail Ale 330ml,15517,Head Office,0.00000,0.00000,2.91000,0.00000
Mountain Goat Hightail Ale 330ml,15517,Parnell,0.00000,0.00000,2.91000,0.00000
Mountain Goat Hightail Ale 330ml,15517,Penrose,8.00000,23.28000,2.91000,0.00000
Mountain Goat Hightail Ale 330ml,15517,Ponsonby,0.00000,0.00000,2.91000,0.00000
Ch Haut Batailley 1996,13742,Blackmarket,0.00000,0.00000,67.56000,0.00000
Ch Haut Batailley 1996,13742,Head Office,0.00000,0.00000,67.56000,0.00000
Ch Haut Batailley 1996,13742,Parnell,0.00000,0.00000,67.56000,0.00000
Ch Haut Batailley 1996,13742,Penrose,0.00000,0.00000,67.56000,0.00000
Ch Haut Batailley 1996,13742,Ponsonby,0.00000,0.00000,67.56000,0.00000
Ch de Lestiac Rouge,10232,Blackmarket,0.00000,0.00000,8.13000,0.00000
Ch de Lestiac Rouge,10232,Head Office,0.00000,0.00000,8.13000,0.00000
Ch de Lestiac Rouge,10232,Parnell,0.00000,0.00000,8.13000,0.00000
Ch de Lestiac Rouge,10232,Penrose,0.00000,0.00000,8.13000,0.00000
Ch de Lestiac Rouge,10232,Ponsonby,0.00000,0.00000,8.13000,0.00000
Voyager Girt by Sea Cab/Merlot,11975,Blackmarket,0.00000,0.00000,13.67000,0.00000
Voyager Girt by Sea Cab/Merlot,11975,Head Office,0.00000,0.00000,13.67000,0.00000
Voyager Girt by Sea Cab/Merlot,11975,Parnell,0.00000,0.00000,13.67000,0.00000
Voyager Girt by Sea Cab/Merlot,11975,Penrose,0.00000,0.00000,13.67000,0.00000
Voyager Girt by Sea Cab/Merlot,11975,Ponsonby,0.00000,0.00000,13.67000,0.00000
Pipi Bay Sauvignon Blanc,12871,Blackmarket,0.00000,0.00000,6.41000,0.00000
Pipi Bay Sauvignon Blanc,12871,Head Office,0.00000,0.00000,6.41000,0.00000
Pipi Bay Sauvignon Blanc,12871,Parnell,0.00000,0.00000,6.41000,0.00000
Pipi Bay Sauvignon Blanc,12871,Penrose,-5.00000,-32.05000,6.41000,0.00000
Pipi Bay Sauvignon Blanc,12871,Ponsonby,0.00000,0.00000,6.41000,0.00000
Deep Creek Dusty Gringo 500ml,14658,Blackmarket,0.00000,0.00000,7.70000,0.00000
Deep Creek Dusty Gringo 500ml,14658,Head Office,-5.00000,-38.50000,7.70000,0.00000
Deep Creek Dusty Gringo 500ml,14658,Parnell,-2.00000,-15.40000,7.70000,0.00000
Deep Creek Dusty Gringo 500ml,14658,Penrose,-1.00000,-7.70000,7.70000,0.00000
Deep Creek Dusty Gringo 500ml,14658,Ponsonby,0.00000,0.00000,7.70000,0.00000
Coopers Creek Syrah,11090,Blackmarket,0.00000,0.00000,15.63000,0.00000
Coopers Creek Syrah,11090,Head Office,0.00000,0.00000,15.63000,0.00000
Coopers Creek Syrah,11090,Parnell,-1.00000,-15.63000,15.63000,0.00000
Coopers Creek Syrah,11090,Penrose,23.00000,359.48999,15.63000,0.00000
Coopers Creek Syrah,11090,Ponsonby,0.00000,0.00000,15.63000,0.00000
Conti Zecca Fiano,13778,Blackmarket,0.00000,0.00000,11.06000,0.00000
Conti Zecca Fiano,13778,Head Office,0.00000,0.00000,11.06000,0.00000
Conti Zecca Fiano,13778,Parnell,0.00000,0.00000,11.06000,0.00000
Conti Zecca Fiano,13778,Penrose,-3.00000,-33.18000,11.06000,0.00000
Conti Zecca Fiano,13778,Ponsonby,0.00000,0.00000,11.06000,0.00000
Sileni Sauvignon Blanc,11100,Blackmarket,0.00000,0.00000,14.04000,0.00000
Sileni Sauvignon Blanc,11100,Head Office,0.00000,0.00000,14.04000,0.00000
Sileni Sauvignon Blanc,11100,Parnell,0.00000,0.00000,14.04000,0.00000
Sileni Sauvignon Blanc,11100,Penrose,0.00000,0.00000,14.04000,0.00000
Sileni Sauvignon Blanc,11100,Ponsonby,0.00000,0.00000,14.04000,0.00000
Rolly Gassmann Riesling Kappelweg 2002,13894,Blackmarket,0.00000,0.00000,27.86000,0.00000
Rolly Gassmann Riesling Kappelweg 2002,13894,Head Office,0.00000,0.00000,27.86000,0.00000
Rolly Gassmann Riesling Kappelweg 2002,13894,Parnell,-1.00000,-27.86000,27.86000,0.00000
Rolly Gassmann Riesling Kappelweg 2002,13894,Penrose,15.00000,417.89999,27.86000,0.00000
Rolly Gassmann Riesling Kappelweg 2002,13894,Ponsonby,0.00000,0.00000,27.86000,0.00000
Pavillon Rouge de Ch Margaux 2008,13011,Blackmarket,0.00000,0.00000,60.46000,0.00000
Pavillon Rouge de Ch Margaux 2008,13011,Head Office,0.00000,0.00000,60.46000,0.00000
Pavillon Rouge de Ch Margaux 2008,13011,Parnell,0.00000,0.00000,60.46000,0.00000
Pavillon Rouge de Ch Margaux 2008,13011,Penrose,0.00000,0.00000,60.46000,0.00000
Pavillon Rouge de Ch Margaux 2008,13011,Ponsonby,0.00000,0.00000,60.46000,0.00000
Gustave Lorentz Altenberg Pinot G 1500ml,13918,Blackmarket,0.00000,0.00000,100.00000,0.00000
Gustave Lorentz Altenberg Pinot G 1500ml,13918,Head Office,0.00000,0.00000,100.00000,0.00000
Gustave Lorentz Altenberg Pinot G 1500ml,13918,Parnell,0.00000,0.00000,100.00000,0.00000
Gustave Lorentz Altenberg Pinot G 1500ml,13918,Penrose,0.00000,0.00000,100.00000,0.00000
Gustave Lorentz Altenberg Pinot G 1500ml,13918,Ponsonby,0.00000,0.00000,100.00000,0.00000
Stags Leap Cask 23 Cab/Sav,13924,Blackmarket,0.00000,0.00000,220.16000,0.00000
Stags Leap Cask 23 Cab/Sav,13924,Head Office,0.00000,0.00000,220.16000,0.00000
Stags Leap Cask 23 Cab/Sav,13924,Parnell,0.00000,0.00000,220.16000,0.00000
Stags Leap Cask 23 Cab/Sav,13924,Penrose,0.00000,0.00000,220.16000,0.00000
Stags Leap Cask 23 Cab/Sav,13924,Ponsonby,0.00000,0.00000,220.16000,0.00000
"Ch Haut Bergey, Pessac-Leognan 2008",13047,Blackmarket,0.00000,0.00000,32.33000,0.00000
"Ch Haut Bergey, Pessac-Leognan 2008",13047,Head Office,0.00000,0.00000,32.33000,0.00000
"Ch Haut Bergey, Pessac-Leognan 2008",13047,Parnell,0.00000,0.00000,32.33000,0.00000
"Ch Haut Bergey, Pessac-Leognan 2008",13047,Penrose,0.00000,0.00000,32.33000,0.00000
"Ch Haut Bergey, Pessac-Leognan 2008",13047,Ponsonby,0.00000,0.00000,32.33000,0.00000
Antinori Tignanello,12166,Blackmarket,0.00000,0.00000,66.67000,0.00000
Antinori Tignanello,12166,Head Office,0.00000,0.00000,66.67000,0.00000
Antinori Tignanello,12166,Parnell,-1.00000,-66.67000,66.67000,0.00000
Antinori Tignanello,12166,Penrose,0.00000,0.00000,66.67000,0.00000
Antinori Tignanello,12166,Ponsonby,0.00000,0.00000,66.67000,0.00000
Domaine Bergon Sauvignon Blanc,14844,Blackmarket,-18.00000,-119.88000,6.66000,0.00000
Domaine Bergon Sauvignon Blanc,14844,Head Office,-1.00000,-6.66000,6.66000,0.00000
Domaine Bergon Sauvignon Blanc,14844,Parnell,-17.00000,-113.22000,6.66000,0.00000
Domaine Bergon Sauvignon Blanc,14844,Penrose,34.00000,226.44000,6.66000,0.00000
Domaine Bergon Sauvignon Blanc,14844,Ponsonby,0.00000,0.00000,6.66000,0.00000
Wolf Blass Red Label Shiraz Grenache,14849,Blackmarket,0.00000,0.00000,8.13000,0.00000
Wolf Blass Red Label Shiraz Grenache,14849,Head Office,0.00000,0.00000,8.13000,0.00000
Wolf Blass Red Label Shiraz Grenache,14849,Parnell,0.00000,0.00000,8.13000,0.00000
Wolf Blass Red Label Shiraz Grenache,14849,Penrose,2.00000,16.26000,8.13000,0.00000
Wolf Blass Red Label Shiraz Grenache,14849,Ponsonby,0.00000,0.00000,8.13000,0.00000
Jip Jip Rocks Shiraz,11285,Blackmarket,0.00000,0.00000,10.48000,0.00000
Jip Jip Rocks Shiraz,11285,Head Office,0.00000,0.00000,10.48000,0.00000
Jip Jip Rocks Shiraz,11285,Parnell,0.00000,0.00000,10.48000,0.00000
Jip Jip Rocks Shiraz,11285,Penrose,0.00000,0.00000,10.48000,0.00000
Jip Jip Rocks Shiraz,11285,Ponsonby,0.00000,0.00000,10.48000,0.00000
Santa Duc Cotes du Rhone Quatre,10503,Blackmarket,0.00000,0.00000,12.59000,0.00000
Santa Duc Cotes du Rhone Quatre,10503,Head Office,0.00000,0.00000,12.59000,0.00000
Santa Duc Cotes du Rhone Quatre,10503,Parnell,0.00000,0.00000,12.59000,0.00000
Santa Duc Cotes du Rhone Quatre,10503,Penrose,0.00000,0.00000,12.59000,0.00000
Santa Duc Cotes du Rhone Quatre,10503,Ponsonby,0.00000,0.00000,12.59000,0.00000
Rive Droite Rive Gauche Cotes du Rhone,3760037014384,Blackmarket,-2.00000,-16.90000,8.45000,0.00000
Rive Droite Rive Gauche Cotes du Rhone,3760037014384,Head Office,-87.00000,-735.15002,8.45000,0.00000
Rive Droite Rive Gauche Cotes du Rhone,3760037014384,Parnell,-324.00000,-2737.80005,8.45000,0.00000
Rive Droite Rive Gauche Cotes du Rhone,3760037014384,Penrose,562.00000,4748.89990,8.45000,0.00000
Rive Droite Rive Gauche Cotes du Rhone,3760037014384,Ponsonby,-139.00000,-1174.55005,8.45000,0.00000
Church Road Pinot Gris,12332,Blackmarket,0.00000,0.00000,11.99000,0.00000
Church Road Pinot Gris,12332,Head Office,0.00000,0.00000,11.99000,0.00000
Church Road Pinot Gris,12332,Parnell,0.00000,0.00000,11.99000,0.00000
Church Road Pinot Gris,12332,Penrose,0.00000,0.00000,11.99000,0.00000
Church Road Pinot Gris,12332,Ponsonby,0.00000,0.00000,11.99000,0.00000
Ch Rieussec 2003 Sauternes,10521,Blackmarket,0.00000,0.00000,80.00000,0.00000
Ch Rieussec 2003 Sauternes,10521,Head Office,0.00000,0.00000,80.00000,0.00000
Ch Rieussec 2003 Sauternes,10521,Parnell,0.00000,0.00000,80.00000,0.00000
Ch Rieussec 2003 Sauternes,10521,Penrose,0.00000,0.00000,80.00000,0.00000
Ch Rieussec 2003 Sauternes,10521,Ponsonby,0.00000,0.00000,80.00000,0.00000
Ch de la Tuilerie Dinettes Red,10532,Blackmarket,0.00000,0.00000,7.87000,0.00000
Ch de la Tuilerie Dinettes Red,10532,Head Office,0.00000,0.00000,7.87000,0.00000
Ch de la Tuilerie Dinettes Red,10532,Parnell,0.00000,0.00000,7.87000,0.00000
Ch de la Tuilerie Dinettes Red,10532,Penrose,-8.00000,-62.96000,7.87000,0.00000
Ch de la Tuilerie Dinettes Red,10532,Ponsonby,0.00000,0.00000,7.87000,0.00000
Ch Branaire Ducru 2005,11452,Blackmarket,0.00000,0.00000,71.02000,0.00000
Ch Branaire Ducru 2005,11452,Head Office,0.00000,0.00000,71.02000,0.00000
Ch Branaire Ducru 2005,11452,Parnell,0.00000,0.00000,71.02000,0.00000
Ch Branaire Ducru 2005,11452,Penrose,-1.00000,-71.02000,71.02000,0.00000
Ch Branaire Ducru 2005,11452,Ponsonby,0.00000,0.00000,71.02000,0.00000
Domaine Comtes Lafon Collection,14124,Blackmarket,0.00000,0.00000,1012.00000,0.00000
Domaine Comtes Lafon Collection,14124,Head Office,0.00000,0.00000,1012.00000,0.00000
Domaine Comtes Lafon Collection,14124,Parnell,0.00000,0.00000,1012.00000,0.00000
Domaine Comtes Lafon Collection,14124,Penrose,1.00000,1012.00000,1012.00000,0.00000
Domaine Comtes Lafon Collection,14124,Ponsonby,0.00000,0.00000,1012.00000,0.00000
Benriach 15 Yr Old Single Malt,14129,Blackmarket,0.00000,0.00000,69.90000,0.00000
Benriach 15 Yr Old Single Malt,14129,Head Office,0.00000,0.00000,69.90000,0.00000
Benriach 15 Yr Old Single Malt,14129,Parnell,0.00000,0.00000,69.90000,0.00000
Benriach 15 Yr Old Single Malt,14129,Penrose,0.00000,0.00000,69.90000,0.00000
Benriach 15 Yr Old Single Malt,14129,Ponsonby,0.00000,0.00000,69.90000,0.00000
Ch Pape Clement 2005,11471,Blackmarket,0.00000,0.00000,183.67000,0.00000
Ch Pape Clement 2005,11471,Head Office,0.00000,0.00000,183.67000,0.00000
Ch Pape Clement 2005,11471,Parnell,0.00000,0.00000,183.67000,0.00000
Ch Pape Clement 2005,11471,Penrose,-1.00000,-183.67000,183.67000,0.00000
Ch Pape Clement 2005,11471,Ponsonby,0.00000,0.00000,183.67000,0.00000
Yellow Tail Shiraz/Cabernet,13383,Blackmarket,0.00000,0.00000,8.13000,0.00000
Yellow Tail Shiraz/Cabernet,13383,Head Office,0.00000,0.00000,8.13000,0.00000
Yellow Tail Shiraz/Cabernet,13383,Parnell,0.00000,0.00000,8.13000,0.00000
Yellow Tail Shiraz/Cabernet,13383,Penrose,7.00000,56.91000,8.13000,0.00000
Yellow Tail Shiraz/Cabernet,13383,Ponsonby,0.00000,0.00000,8.13000,0.00000
Domaine Sainte-Anne CdR Cellettes,14282,Blackmarket,0.00000,0.00000,14.83000,0.00000
Domaine Sainte-Anne CdR Cellettes,14282,Head Office,0.00000,0.00000,14.83000,0.00000
Domaine Sainte-Anne CdR Cellettes,14282,Parnell,0.00000,0.00000,14.83000,0.00000
Domaine Sainte-Anne CdR Cellettes,14282,Penrose,11.00000,163.13000,14.83000,0.00000
Domaine Sainte-Anne CdR Cellettes,14282,Ponsonby,0.00000,0.00000,14.83000,0.00000
Domaine Clos de Cazaux Grenat 1500,14287,Blackmarket,0.00000,0.00000,40.89000,0.00000
Domaine Clos de Cazaux Grenat 1500,14287,Head Office,0.00000,0.00000,40.89000,0.00000
Domaine Clos de Cazaux Grenat 1500,14287,Parnell,0.00000,0.00000,40.89000,0.00000
Domaine Clos de Cazaux Grenat 1500,14287,Penrose,0.00000,0.00000,40.89000,0.00000
Domaine Clos de Cazaux Grenat 1500,14287,Ponsonby,0.00000,0.00000,40.89000,0.00000
Oyster Bay Pinot Noir,12521,Blackmarket,0.00000,0.00000,16.80000,0.00000
Oyster Bay Pinot Noir,12521,Head Office,0.00000,0.00000,16.80000,0.00000
Oyster Bay Pinot Noir,12521,Parnell,0.00000,0.00000,16.80000,0.00000
Oyster Bay Pinot Noir,12521,Penrose,0.00000,0.00000,16.80000,0.00000
Oyster Bay Pinot Noir,12521,Ponsonby,0.00000,0.00000,16.80000,0.00000
Craggy Range Le Sol,10713,Blackmarket,0.00000,0.00000,65.39000,0.00000
Craggy Range Le Sol,10713,Head Office,0.00000,0.00000,65.39000,0.00000
Craggy Range Le Sol,10713,Parnell,0.00000,0.00000,65.39000,0.00000
Craggy Range Le Sol,10713,Penrose,3.00000,196.17000,65.39000,0.00000
Craggy Range Le Sol,10713,Ponsonby,0.00000,0.00000,65.39000,0.00000
Ch Canevault 2008,15189,Blackmarket,0.00000,0.00000,12.32000,0.00000
Ch Canevault 2008,15189,Head Office,-1.00000,-12.32000,12.32000,0.00000
Ch Canevault 2008,15189,Parnell,-20.00000,-246.39999,12.32000,0.00000
Ch Canevault 2008,15189,Penrose,25.00000,308.00000,12.32000,0.00000
Ch Canevault 2008,15189,Ponsonby,0.00000,0.00000,12.32000,0.00000
Pieve Di Restitua Brunello,13412,Blackmarket,0.00000,0.00000,156.50000,0.00000
Pieve Di Restitua Brunello,13412,Head Office,0.00000,0.00000,156.50000,0.00000
Pieve Di Restitua Brunello,13412,Parnell,0.00000,0.00000,156.50000,0.00000
Pieve Di Restitua Brunello,13412,Penrose,4.00000,626.00000,156.50000,0.00000
Pieve Di Restitua Brunello,13412,Ponsonby,0.00000,0.00000,156.50000,0.00000
Huia Sauvignon Blanc 2001,10728,Blackmarket,0.00000,0.00000,11.67000,0.00000
Huia Sauvignon Blanc 2001,10728,Head Office,0.00000,0.00000,11.67000,0.00000
Huia Sauvignon Blanc 2001,10728,Parnell,0.00000,0.00000,11.67000,0.00000
Huia Sauvignon Blanc 2001,10728,Penrose,0.00000,0.00000,11.67000,0.00000
Huia Sauvignon Blanc 2001,10728,Ponsonby,0.00000,0.00000,11.67000,0.00000
Kim Crawford Pinot Gris,10733,Blackmarket,0.00000,0.00000,13.27000,0.00000
Kim Crawford Pinot Gris,10733,Head Office,0.00000,0.00000,13.27000,0.00000
Kim Crawford Pinot Gris,10733,Parnell,0.00000,0.00000,13.27000,0.00000
Kim Crawford Pinot Gris,10733,Penrose,0.00000,0.00000,13.27000,0.00000
Kim Crawford Pinot Gris,10733,Ponsonby,0.00000,0.00000,13.27000,0.00000
Churchill's LBV 2003,14317,Blackmarket,0.00000,0.00000,42.30000,0.00000
Churchill's LBV 2003,14317,Head Office,0.00000,0.00000,42.30000,0.00000
Churchill's LBV 2003,14317,Parnell,0.00000,0.00000,42.30000,0.00000
Churchill's LBV 2003,14317,Penrose,1.00000,42.30000,42.30000,0.00000
Churchill's LBV 2003,14317,Ponsonby,0.00000,0.00000,42.30000,0.00000
Ch Leoville Las Cases 2003,11652,Blackmarket,0.00000,0.00000,249.44000,0.00000
Ch Leoville Las Cases 2003,11652,Head Office,0.00000,0.00000,249.44000,0.00000
Ch Leoville Las Cases 2003,11652,Parnell,0.00000,0.00000,249.44000,0.00000
Ch Leoville Las Cases 2003,11652,Penrose,1.00000,249.44000,249.44000,0.00000
Ch Leoville Las Cases 2003,11652,Ponsonby,0.00000,0.00000,249.44000,0.00000
Bernard Defaix Chablis,12668,Blackmarket,0.00000,0.00000,16.12000,0.00000
Bernard Defaix Chablis,12668,Head Office,0.00000,0.00000,16.12000,0.00000
Bernard Defaix Chablis,12668,Parnell,0.00000,0.00000,16.12000,0.00000
Bernard Defaix Chablis,12668,Penrose,0.00000,0.00000,16.12000,0.00000
Bernard Defaix Chablis,12668,Ponsonby,0.00000,0.00000,16.12000,0.00000
Ch Tour Du Pas St George 2005,12678,Blackmarket,0.00000,0.00000,18.00000,0.00000
Ch Tour Du Pas St George 2005,12678,Head Office,0.00000,0.00000,18.00000,0.00000
Ch Tour Du Pas St George 2005,12678,Parnell,0.00000,0.00000,18.00000,0.00000
Ch Tour Du Pas St George 2005,12678,Penrose,0.00000,0.00000,18.00000,0.00000
Ch Tour Du Pas St George 2005,12678,Ponsonby,0.00000,0.00000,18.00000,0.00000
Les Allees de Cantermerle 2000,10097,Blackmarket,0.00000,0.00000,18.85000,0.00000
Les Allees de Cantermerle 2000,10097,Head Office,0.00000,0.00000,18.85000,0.00000
Les Allees de Cantermerle 2000,10097,Parnell,0.00000,0.00000,18.85000,0.00000
Les Allees de Cantermerle 2000,10097,Penrose,0.00000,0.00000,18.85000,0.00000
Les Allees de Cantermerle 2000,10097,Ponsonby,0.00000,0.00000,18.85000,0.00000
Jansz Brut Premium NV,11798,Blackmarket,0.00000,0.00000,15.00000,0.00000
Jansz Brut Premium NV,11798,Head Office,0.00000,0.00000,15.00000,0.00000
Jansz Brut Premium NV,11798,Parnell,0.00000,0.00000,15.00000,0.00000
Jansz Brut Premium NV,11798,Penrose,0.00000,0.00000,15.00000,0.00000
Jansz Brut Premium NV,11798,Ponsonby,0.00000,0.00000,15.00000,0.00000
"Ch d'Armailhac, Pauillac 2009",13563,Blackmarket,0.00000,0.00000,50.18000,0.00000
"Ch d'Armailhac, Pauillac 2009",13563,Head Office,0.00000,0.00000,50.18000,0.00000
"Ch d'Armailhac, Pauillac 2009",13563,Parnell,0.00000,0.00000,50.18000,0.00000
"Ch d'Armailhac, Pauillac 2009",13563,Penrose,0.00000,0.00000,50.18000,0.00000
"Ch d'Armailhac, Pauillac 2009",13563,Ponsonby,0.00000,0.00000,50.18000,0.00000
Handcraft Pinot Noir,15352,Blackmarket,0.00000,0.00000,9.21000,0.00000
Handcraft Pinot Noir,15352,Head Office,0.00000,0.00000,9.21000,0.00000
Handcraft Pinot Noir,15352,Parnell,0.00000,0.00000,9.21000,0.00000
Handcraft Pinot Noir,15352,Penrose,44.00000,405.23999,9.21000,0.00000
Handcraft Pinot Noir,15352,Ponsonby,0.00000,0.00000,9.21000,0.00000
Leflaive Puligny Montrachet 2002,10887,Blackmarket,0.00000,0.00000,40.50000,0.00000
Leflaive Puligny Montrachet 2002,10887,Head Office,0.00000,0.00000,40.50000,0.00000
Leflaive Puligny Montrachet 2002,10887,Parnell,0.00000,0.00000,40.50000,0.00000
Leflaive Puligny Montrachet 2002,10887,Penrose,0.00000,0.00000,40.50000,0.00000
Leflaive Puligny Montrachet 2002,10887,Ponsonby,0.00000,0.00000,40.50000,0.00000
Quest Farm Central Otago Pinot Noir 2009,15766,Blackmarket,0.00000,0.00000,16.20000,0.00000
Quest Farm Central Otago Pinot Noir 2009,15766,Head Office,0.00000,0.00000,16.20000,0.00000
Quest Farm Central Otago Pinot Noir 2009,15766,Parnell,-9.00000,-145.80000,16.20000,0.00000
Quest Farm Central Otago Pinot Noir 2009,15766,Penrose,9.00000,145.80000,16.20000,0.00000
Quest Farm Central Otago Pinot Noir 2009,15766,Ponsonby,0.00000,0.00000,16.20000,0.00000
Valtravieso Reserva 1999,11047,Blackmarket,0.00000,0.00000,33.65000,0.00000
Valtravieso Reserva 1999,11047,Head Office,0.00000,0.00000,33.65000,0.00000
